"","X","Y","OBJECTID","ID","ORDITAL_IMAGE","Package_Name","Asset_Name","Asset_Status","No_Lights_on_Pole","External_ID","External_Class","Pole_ID_Number","Pole_Sequence_Number","Light_Housing","Light_Type","Light_Power_Rating","Light_Configuration","Text_on_Light","Year_on_Light","Geolocation_from_Google_Maps","Geolocation_Latitude","Geolocation_Longitude","Latest_Audit","House_Property_Number","House_Property_Number_observed","Street","Type","Suburb","Other_Asset","Latitude","Longitude","bus_stops_nearby","park_nearby","tourist_nearby"
"376",526851.994127831,5252642.28281644,395,"bc942cc2-0b7c-4530-af67-6f6a3f5d17ba","https://image.prod.ordital.com/?assetId=bc942cc2-0b7c-4530-af67-6f6a3f5d17ba","HOBART","COH-05-10-16","APPROVED",1,27806,"MV_400_E","172303",NA,"HPS_MV_LONG","MV (Mercury Vapour)","400 (430 Watts - MV)","E (ELLIPTICAL - MV)",NA,NA,1,-42.8783444,147.3287905,"2020/05/11 23:08:09+00",NA,NA,"CAMPBELL","ST","HOBART",NA,-42.8783444,147.3287905,5,2,2
"377",526820.45305067,5252671.59924867,397,"21d64422-f1dd-4b32-b496-1eac9ea9daf0","https://image.prod.ordital.com/?assetId=21d64422-f1dd-4b32-b496-1eac9ea9daf0","HOBART","COH-05-10-18","APPROVED",1,26109,"MV_400_E","172304",NA,"HPS_MV_LONG","MV (Mercury Vapour)","400 (430 Watts - MV)","E (ELLIPTICAL - MV)",NA,NA,1,-42.87808151,147.3284029,"2020/05/11 23:10:12+00","98",NA,"CAMPBELL","ST","HOBART",NA,-42.87808151,147.3284029,5,1,2
"378",526935.695468446,5252318.46434276,419,"81c20650-6642-4513-9cf3-b5027ba0e76e","https://image.prod.ordital.com/?assetId=81c20650-6642-4513-9cf3-b5027ba0e76e","HOBART","COH-05-13-01","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88125748,147.3298309,"2020/05/04 23:12:38+00",NA,NA,"COLLINS","ST","HOBART","OTHER ASSET",-42.88125748,147.3298309,5,1,1
"379",526722.532897325,5252094.46531574,442,"e87f7779-33ab-4c25-9e49-9b0536ef1096","https://image.prod.ordital.com/?assetId=e87f7779-33ab-4c25-9e49-9b0536ef1096","HOBART","COH-05-13-24","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,0,-42.88328211,147.3272314,"2020/05/04 23:45:54+00",NA,"148","COLLINS","ST","HOBART","CAMERA (SMALL)",-42.88328211,147.3272314,5,2,1
"380",526727.448463613,5252090.11090139,444,"bec51342-02ae-494b-8475-50d724622419","https://image.prod.ordital.com/?assetId=bec51342-02ae-494b-8475-50d724622419","HOBART","COH-05-13-26","APPROVED",1,NA,NA,NA,"Z1S","LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88332115,147.3272918,"2020/05/04 23:51:41+00","109a","109","COLLINS","ST","HOBART","OTHER ASSET",-42.88332115,147.3272918,5,2,1
"381",526725.810875003,5252070.09311982,445,"e0834372-b7d0-4e10-9fc8-aa93f3c4e54a","https://image.prod.ordital.com/?assetId=e0834372-b7d0-4e10-9fc8-aa93f3c4e54a","HOBART","COH-05-13-27","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88350147,147.3272727,"2020/05/04 23:52:30+00","150","150-172","COLLINS","ST","HOBART","OTHER ASSET",-42.88350147,147.3272727,5,2,1
"382",526677.415930757,5252038.22599574,449,"308a6ea2-6e1e-4071-accb-88b301a7af56","https://image.prod.ordital.com/?assetId=308a6ea2-6e1e-4071-accb-88b301a7af56","HOBART","COH-05-13-31","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88379013,147.3266816,"2020/05/04 23:57:09+00","119","119","COLLINS","ST","HOBART","OTHER ASSET",-42.88379013,147.3266816,5,1,2
"383",526989.567967128,5252351.01886975,481,"745248da-4a60-488f-bcc3-8fe736f7abe4","https://image.prod.ordital.com/?assetId=745248da-4a60-488f-bcc3-8fe736f7abe4","HOBART","COH-05-13-63","APPROVED",1,28139,"HPS_250_T","221823","10","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2011,1,-42.88096242,147.330489,"2020/05/05 02:36:40+00","60","60","COLLINS","ST","HOBART",NA,-42.88096242,147.330489,5,0,1
"384",526379.559129922,5251719.29542877,485,"7a6918af-8b4a-4171-a1c9-1e5378132e71","https://image.prod.ordital.com/?assetId=7a6918af-8b4a-4171-a1c9-1e5378132e71","HOBART","COH-05-13-68","APPROVED",1,25627,"MV_400_E","335483","40","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2017,1,-42.88667249,147.3230492,"2020/05/05 05:30:20+00","199","199","COLLINS","ST","HOBART",NA,-42.88667249,147.3230492,5,0,0
"385",526417.006047687,5251737.89207416,486,"19f30e7f-0766-4475-b92a-24a71a87954b","https://image.prod.ordital.com/?assetId=19f30e7f-0766-4475-b92a-24a71a87954b","HOBART","COH-05-13-69","APPROVED",1,64145,"HPS_250_T","221420",NA,"HPS_MV_LONG","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2017,1,-42.88650373,147.3235069,"2020/05/05 05:30:18+00",NA,NA,"COLLINS","ST","HOBART",NA,-42.88650373,147.3235069,5,1,0
"386",526779.963667841,5252271.82067635,546,"c678e555-7d67-41e4-b13d-9d6daf79f2f7","https://image.prod.ordital.com/?assetId=c678e555-7d67-41e4-b13d-9d6daf79f2f7","HOBART","COH-05-20-12","APPROVED",4,NA,NA,NA,NA,"U-STR","U (UNKNOWN LIGHT TYPE)",NA,"U-STR (UNKNOWN - STREET / AREA LIGHTING)",NA,NA,1,-42.88168299,147.3279262,"2020/05/05 00:23:48+00","52",NA,"ELIZABETH","MALL","HOBART","OTHER ASSET",-42.88168299,147.3279262,5,1,0
"387",526755.513318402,5252286.62081189,550,"65ade95f-dd63-4b2e-af0f-1e318d1f6dc7","https://image.prod.ordital.com/?assetId=65ade95f-dd63-4b2e-af0f-1e318d1f6dc7","HOBART","COH-05-20-16","APPROVED",4,NA,NA,NA,NA,"U-STR","U (UNKNOWN LIGHT TYPE)",NA,"U-STR (UNKNOWN - STREET / AREA LIGHTING)",NA,NA,1,-42.88155057,147.3276261,"2020/05/05 00:28:45+00","56",NA,"ELIZABETH","MALL","HOBART","OTHER ASSET",-42.88155057,147.3276261,5,1,0
"388",526742.282668817,5252292.72882926,552,"43ed930f-92f0-4ef8-8320-bdea7cfd5b2d","https://image.prod.ordital.com/?assetId=43ed930f-92f0-4ef8-8320-bdea7cfd5b2d","HOBART","COH-05-20-18","APPROVED",1,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88149603,147.3274638,"2020/05/05 00:30:50+00",NA,NA,"ELIZABETH","MALL","HOBART",NA,-42.88149603,147.3274638,5,1,1
"389",526735.647025366,5252297.91058329,553,"c328d423-9482-49da-8798-2c9eda810a4e","https://image.prod.ordital.com/?assetId=c328d423-9482-49da-8798-2c9eda810a4e","HOBART","COH-05-20-19","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.8814496,147.3273823,"2020/05/05 00:33:16+00","66",NA,"ELIZABETH","MALL","HOBART",NA,-42.8814496,147.3273823,5,1,1
"390",526730.701135757,5252305.00577858,554,"3ef7bbd6-f9fd-42d5-a9a8-1389b2c3be59","https://image.prod.ordital.com/?assetId=3ef7bbd6-f9fd-42d5-a9a8-1389b2c3be59","HOBART","COH-05-20-20","APPROVED",1,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88138588,147.3273214,"2020/05/05 00:34:58+00",NA,NA,"ELIZABETH","MALL","HOBART",NA,-42.88138588,147.3273214,5,1,1
"391",526734.766111539,5252310.791112,556,"d65b9d89-cf16-432a-8d0a-84dcf4af90c8","https://image.prod.ordital.com/?assetId=d65b9d89-cf16-432a-8d0a-84dcf4af90c8","HOBART","COH-05-20-22","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88133364,147.3273709,"2020/05/05 00:36:57+00",NA,NA,"ELIZABETH","MALL","HOBART",NA,-42.88133364,147.3273709,5,1,2
"392",526740.636344899,5252306.18534241,557,"24ec1a50-1107-4e59-83f0-b396a75249ba","https://image.prod.ordital.com/?assetId=24ec1a50-1107-4e59-83f0-b396a75249ba","HOBART","COH-05-20-23","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88137491,147.327443,"2020/05/05 00:38:15+00",NA,NA,"ELIZABETH","MALL","HOBART",NA,-42.88137491,147.327443,5,1,2
"393",526746.672444662,5252302.23299411,559,"9de8da63-e7c7-4046-b528-2005f374d9c4","https://image.prod.ordital.com/?assetId=9de8da63-e7c7-4046-b528-2005f374d9c4","HOBART","COH-05-20-25","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88141029,147.3275171,"2020/05/05 00:39:45+00","77","77","ELIZABETH","MALL","HOBART",NA,-42.88141029,147.3275171,5,1,1
"394",526758.431131092,5252297.71312821,560,"daa95be3-fa8d-459a-bafe-b335675e4c91","https://image.prod.ordital.com/?assetId=daa95be3-fa8d-459a-bafe-b335675e4c91","HOBART","COH-05-20-26","APPROVED",4,NA,NA,NA,NA,"U-STR","U (UNKNOWN LIGHT TYPE)",NA,"U-STR (UNKNOWN - STREET / AREA LIGHTING)",NA,NA,1,-42.88145058,147.3276613,"2020/05/05 00:42:14+00","77","77","ELIZABETH","MALL","HOBART","OTHER ASSET",-42.88145058,147.3276613,5,1,0
"395",526197.172014043,5251828.29336342,609,"053bfdb3-4995-453d-b7e3-b89b9b27926f","https://image.prod.ordital.com/?assetId=053bfdb3-4995-453d-b7e3-b89b9b27926f","HOBART","COH-05-23-09","APPROVED",1,64473,"HPS_250_T","361922","9A","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2016,1,-42.88569723,147.3208106,"2020/05/14 02:02:35+00","66","66","GOULBURN","ST","HOBART",NA,-42.88569723,147.3208106,5,0,0
"396",526603.033955344,5251885.4425181,623,"8216950f-2a68-45a2-8beb-b591783d1ba8","https://image.prod.ordital.com/?assetId=8216950f-2a68-45a2-8beb-b591783d1ba8","HOBART","COH-05-25-08","APPROVED",1,820,"HPS_250_T","183911",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88516856,147.325778,"2020/05/07 04:19:58+00",NA,NA,"HARRINGTON","ST","HOBART",NA,-42.88516856,147.325778,5,1,1
"397",526714.042757479,5251775.75539242,629,"e265a992-c507-402f-ac6d-b667c04dc0c9","https://image.prod.ordital.com/?assetId=e265a992-c507-402f-ac6d-b667c04dc0c9","HOBART","COH-05-25-14","APPROVED",1,27347,"HPS_250_T","221426",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",NA,1,-42.88615243,147.3271426,"2020/05/07 04:28:26+00",NA,NA,"HARRINGTON","ST","HOBART",NA,-42.88615243,147.3271426,5,3,4
"398",526684.205742628,5252264.30856712,690,"693d852d-b569-406e-82d9-23d5014c1dbf","https://image.prod.ordital.com/?assetId=693d852d-b569-406e-82d9-23d5014c1dbf","HOBART","COH-05-31-22","APPROVED",1,NA,NA,NA,NA,"LED_XLARGE","LED (LED)",NA,"LX (LED - LARGE > 1 PANEL)",NA,NA,1,-42.88175399,147.326754,"2020/05/05 01:00:34+00",NA,NA,"LIVERPOOL","ST","HOBART","OTHER ASSET",-42.88175399,147.326754,5,1,1
"399",526702.773332766,5252307.64173998,691,"f876c42e-cf81-4075-8dec-cd6cba5586e7","https://image.prod.ordital.com/?assetId=f876c42e-cf81-4075-8dec-cd6cba5586e7","HOBART","COH-05-31-23","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88136312,147.3269793,"2020/05/05 01:01:42+00","93/99","93-99","LIVERPOOL","ST","HOBART","OTHER ASSET",-42.88136312,147.3269793,5,1,1
"400",526694.836380989,5252278.45366055,692,"665b4951-0e09-4952-a2b3-b3c2949d9ac6","https://image.prod.ordital.com/?assetId=665b4951-0e09-4952-a2b3-b3c2949d9ac6","HOBART","COH-05-31-24","APPROVED",1,NA,NA,NA,NA,"LED_XLARGE","LED (LED)",NA,"LX (LED - LARGE > 1 PANEL)",NA,NA,1,-42.88162624,147.3268835,"2020/05/05 01:02:45+00","88",NA,"LIVERPOOL","ST","HOBART","OTHER ASSET",-42.88162624,147.3268835,5,1,1
"401",526704.718420858,5252314.31815314,693,"ee50e588-b43c-40dc-91a1-7513e55cd4c0","https://image.prod.ordital.com/?assetId=ee50e588-b43c-40dc-91a1-7513e55cd4c0","HOBART","COH-05-31-25","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88130293,147.3270028,"2020/05/05 01:03:38+00","93/99","93-99","LIVERPOOL","ST","HOBART","OTHER ASSET",-42.88130293,147.3270028,5,1,1
"402",526705.892673578,5252292.84250005,694,"a917f4d6-3bc3-421a-a576-f5de9c2ce759","https://image.prod.ordital.com/?assetId=a917f4d6-3bc3-421a-a576-f5de9c2ce759","HOBART","COH-05-31-26","APPROVED",1,NA,NA,NA,NA,"LED_XLARGE","LED (LED)",NA,"LX (LED - LARGE > 1 PANEL)",NA,NA,1,-42.88149628,147.3270182,"2020/05/05 01:04:43+00",NA,NA,"LIVERPOOL","ST","HOBART",NA,-42.88149628,147.3270182,5,1,1
"403",526715.540841272,5252323.14328002,695,"ac13a19e-0ed3-4cb1-ab68-27302e6e15ac","https://image.prod.ordital.com/?assetId=ac13a19e-0ed3-4cb1-ab68-27302e6e15ac","HOBART","COH-05-31-27","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88122308,147.3271349,"2020/05/05 01:05:37+00",NA,NA,"LIVERPOOL","ST","HOBART","OTHER ASSET",-42.88122308,147.3271349,5,1,2
"404",526731.299268061,5252341.22391484,696,"4c429d6c-f77b-498e-8fcf-dee9f8d280dd","https://image.prod.ordital.com/?assetId=4c429d6c-f77b-498e-8fcf-dee9f8d280dd","HOBART","COH-05-31-28","APPROVED",2,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88105971,147.327327,"2020/05/05 01:07:29+00",NA,NA,"LIVERPOOL","ST","HOBART","OTHER ASSET",-42.88105971,147.327327,5,1,2
"405",526714.093395211,5252303.72331177,698,"794f5580-230b-42f0-805b-cf9ff26fcbff","https://image.prod.ordital.com/?assetId=794f5580-230b-42f0-805b-cf9ff26fcbff","HOBART","COH-05-31-30","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88139801,147.3271181,"2020/05/05 01:10:34+00",NA,NA,"LIVERPOOL","ST","HOBART","OTHER ASSET",-42.88139801,147.3271181,5,1,1
"406",526730.266466986,5252321.33926882,699,"12aa1408-a613-4447-b5a0-7482b32bcf05","https://image.prod.ordital.com/?assetId=12aa1408-a613-4447-b5a0-7482b32bcf05","HOBART","COH-05-31-31","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88123881,147.3273153,"2020/05/05 01:12:37+00",NA,NA,"LIVERPOOL","ST","HOBART","CAMERA (SMALL X 2)",-42.88123881,147.3273153,5,1,2
"407",526793.910445524,5252415.97968786,704,"64267fdf-887a-428a-88f8-7a4ce68091a2","https://image.prod.ordital.com/?assetId=64267fdf-887a-428a-88f8-7a4ce68091a2","HOBART","COH-05-31-36","APPROVED",2,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88038433,147.3280901,"2020/05/05 01:18:04+00","53","53","LIVERPOOL","ST","HOBART","OTHER ASSET",-42.88038433,147.3280901,5,0,2
"408",526829.593997959,5252464.88147827,710,"88609fd8-cb29-45a7-bddf-a70c5ee76d30","https://image.prod.ordital.com/?assetId=88609fd8-cb29-45a7-bddf-a70c5ee76d30","HOBART","COH-05-31-42","APPROVED",1,26110,"MV_400_E","165651","9","MV","MV (Mercury Vapour)","400 (430 Watts - MV)","E (ELLIPTICAL - MV)",NA,NA,1,-42.87994271,147.3285247,"2020/05/05 01:55:09+00","43","43","LIVERPOOL","ST","HOBART",NA,-42.87994271,147.3285247,5,0,2
"409",526251.515856934,5251727.45119274,727,"b250f7b1-1515-44fe-92ed-120adb6ece6b","https://image.prod.ordital.com/?assetId=b250f7b1-1515-44fe-92ed-120adb6ece6b","HOBART","COH-05-31-59","APPROVED",1,62087,"HPS_250_T","165664","165664","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2015,1,-42.88660346,147.3214808,"2020/05/05 05:21:37+00","298","298","LIVERPOOL","ST","HOBART",NA,-42.88660346,147.3214808,5,0,0
"410",526210.655734918,5251695.90738081,728,"b0bc17c9-b1ef-46df-8453-a6ff59684ed8","https://image.prod.ordital.com/?assetId=b0bc17c9-b1ef-46df-8453-a6ff59684ed8","HOBART","COH-05-31-60","APPROVED",1,54389,"HPS_250_T","165666",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2012,1,-42.88688892,147.3209819,"2020/05/05 05:21:53+00",NA,NA,"LIVERPOOL","ST","HOBART",NA,-42.88688892,147.3209819,5,1,1
"411",526469.567169729,5251643.76671752,742,"50f2df39-f956-4b2a-b501-f398a23ef827","https://image.prod.ordital.com/?assetId=50f2df39-f956-4b2a-b501-f398a23ef827","HOBART","COH-05-33-03","APPROVED",1,3678,"HPS_250_T","168927","46","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88734952,147.324155,"2020/05/14 01:56:52+00",NA,NA,"MACQUARIE","ST","HOBART",NA,-42.88734952,147.324155,5,0,0
"412",526510.812352417,5251690.2279094,744,"884bf78c-3424-4df3-bdec-2570253a92b2","https://image.prod.ordital.com/?assetId=884bf78c-3424-4df3-bdec-2570253a92b2","HOBART","COH-05-33-05","APPROVED",1,59982,"LED_18","1*929","42","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.8869297,147.3246579,"2020/05/14 01:59:53+00",NA,NA,"MACQUARIE","ST","HOBART","OTHER ASSET",-42.8869297,147.3246579,5,1,0
"413",526545.209749591,5251699.37100679,746,"37e78cca-9023-4e2a-957d-eda1175fafdb","https://image.prod.ordital.com/?assetId=37e78cca-9023-4e2a-957d-eda1175fafdb","HOBART","COH-05-33-07","APPROVED",1,2923,"HPS_250_T","168930",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88684617,147.3250787,"2020/05/14 02:02:14+00","190",NA,"MACQUARIE","ST","HOBART",NA,-42.88684617,147.3250787,5,1,1
"414",526547.390569611,5251726.99685169,747,"d2820df3-e2d6-46ae-bb99-0d8223eb9597","https://image.prod.ordital.com/?assetId=d2820df3-e2d6-46ae-bb99-0d8223eb9597","HOBART","COH-05-33-08","APPROVED",1,1813,"HPS_250_T","168931","42","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88659732,147.3251041,"2020/05/14 02:02:49+00","181","181","MACQUARIE","ST","HOBART","OTHER ASSET",-42.88659732,147.3251041,5,1,1
"415",526585.998364882,5251741.57815852,749,"b0e54c94-1ba1-4fe2-a977-cc60a94d1f01","https://image.prod.ordital.com/?assetId=b0e54c94-1ba1-4fe2-a977-cc60a94d1f01","HOBART","COH-05-33-10","APPROVED",1,NA,NA,NA,"4","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88646467,147.3255762,"2020/05/14 02:05:13+00",NA,NA,"MACQUARIE","ST","HOBART","OTHER ASSET",-42.88646467,147.3255762,5,1,2
"416",526752.104295726,5251939.39746958,778,"ee447601-1cd4-47a5-9307-a30aca8afa0a","https://image.prod.ordital.com/?assetId=ee447601-1cd4-47a5-9307-a30aca8afa0a","HOBART","COH-05-33-16","APPROVED",1,1815,"HPS_250_T","168940","32","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88467748,147.3276009,"2020/05/14 02:18:40+00","149","149-149","MACQUARIE","ST","HOBART",NA,-42.88467748,147.3276009,5,1,3
"417",526781.229690254,5251951.09624082,782,"d98ffc81-0541-438d-bb35-fe217bcdc8b6","https://image.prod.ordital.com/?assetId=d98ffc81-0541-438d-bb35-fe217bcdc8b6","HOBART","COH-05-33-20","APPROVED",1,2976,"HPS_250_T","88941","34","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88457111,147.327957,"2020/05/14 02:21:11+00","134","134","MACQUARIE","ST","HOBART",NA,-42.88457111,147.327957,5,2,3
"418",527077.792784935,5252282.60301,800,"0d59473e-a43d-425f-8b85-d7dd5ac3b722","https://image.prod.ordital.com/?assetId=0d59473e-a43d-425f-8b85-d7dd5ac3b722","HOBART","COH-05-33-38","APPROVED",1,729,"HPS_250_T","168962","11","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88157539,147.3315726,"2020/05/14 03:59:04+00","81","81","MACQUARIE","ST","HOBART",NA,-42.88157539,147.3315726,5,1,5
"419",526714.301458153,5252638.97240025,816,"3162be0e-13ca-4ada-8934-4415fc8bc3f0","https://image.prod.ordital.com/?assetId=3162be0e-13ca-4ada-8934-4415fc8bc3f0","HOBART","COH-05-36-03","APPROVED",1,26211,"MV_400_E","184261","3","MV","MV (Mercury Vapour)","400 (430 Watts - MV)","E (ELLIPTICAL - MV)",NA,NA,1,-42.87837904,147.3271047,"2020/05/06 23:11:44+00",NA,NA,"MELVILLE","ST","HOBART",NA,-42.87837904,147.3271047,5,0,2
"420",526627.053680214,5252571.6216326,818,"4014526d-aec4-4fd9-8513-420f507d73c3","https://image.prod.ordital.com/?assetId=4014526d-aec4-4fd9-8513-420f507d73c3","HOBART","COH-05-36-05","APPROVED",1,60439,"LED_18","184273","5","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,NA,NA,1,-42.87898859,147.3260396,"2020/05/06 23:20:35+00","27/29","27-29","MELVILLE","ST","HOBART",NA,-42.87898859,147.3260396,5,0,1
"421",526658.503021861,5252583.85828849,819,"13c77ba6-02ca-4831-9d30-92929f116168","https://image.prod.ordital.com/?assetId=13c77ba6-02ca-4831-9d30-92929f116168","HOBART","COH-05-36-06","APPROVED",1,25407,"MV_400_E","184275","5","MV","MV (Mercury Vapour)","400 (430 Watts - MV)","E (ELLIPTICAL - MV)",NA,NA,1,-42.8788773,147.3264241,"2020/05/06 23:20:55+00",NA,NA,"MELVILLE","ST","HOBART",NA,-42.8788773,147.3264241,5,0,2
"422",527077.991171668,5251978.38766394,865,"1d0ef931-551d-4120-be9b-bd6150484554","https://image.prod.ordital.com/?assetId=1d0ef931-551d-4120-be9b-bd6150484554","HOBART","COH-05-39-07","APPROVED",1,28177,"HPS_250_T","188348","188348","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2011,1,-42.88431488,147.3315897,"2020/05/12 02:10:07+00",NA,NA,"MORRISON","ST","HOBART",NA,-42.88431488,147.3315897,5,2,11
"423",527061.986307779,5251945.44168818,867,"2a1a197e-fa5b-46dc-87b6-5bdb5d34c0c8","https://image.prod.ordital.com/?assetId=2a1a197e-fa5b-46dc-87b6-5bdb5d34c0c8","HOBART","COH-05-39-09","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88461213,147.3313953,"2020/05/12 02:20:01+00",NA,NA,"MORRISON","ST","HOBART",NA,-42.88461213,147.3313953,5,2,9
"424",526328.209417356,5252701.87635049,958,"fb7c5649-df81-496b-a813-714a8626c45b","https://image.prod.ordital.com/?assetId=fb7c5649-df81-496b-a813-714a8626c45b","HOBART","COH-05-43-09","APPROVED",1,58413,"LED_18","171879","9","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.87782599,147.3223743,"2020/05/14 05:15:16+00",NA,NA,"PATRICK","ST","HOBART",NA,-42.87782599,147.3223743,5,2,0
"425",526888.75677998,5251742.96476979,973,"342351bd-b5da-4ac8-9b25-14c45230321a","https://image.prod.ordital.com/?assetId=342351bd-b5da-4ac8-9b25-14c45230321a","HOBART","COH-05-48-2-02","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88644158,147.3292837,"2020/05/14 04:57:45+00",NA,NA,"SALAMANCA","PL","HOBART",NA,-42.88644158,147.3292837,5,3,6
"426",526806.430096744,5251791.79089011,980,"41dee76e-3ae6-4b7e-b886-f63a859775de","https://image.prod.ordital.com/?assetId=41dee76e-3ae6-4b7e-b886-f63a859775de","HOBART","COH-05-48-2-09","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88600479,147.3282732,"2020/05/14 05:08:24+00",NA,NA,"SALAMANCA","PL","HOBART",NA,-42.88600479,147.3282732,5,2,5
